,artist_latitude,artist_location,artist_longitude,artist_name,danceability,duration,energy,key,song_hotttnesss,tempo,time_signature,title,year
1190,,b'',,b'Moss',0.0,274.12853,0.0,7,,107.412,4,b'There Alone Go I',0
1191,34.96578,"b'Wadesboro, NC'",-80.07691,b'Blind Boy Fuller',0.0,160.28689,0.0,11,,180.137,1,b'Put You Back In The Jail',0
1192,,b'',,b'Paula Santoro',0.0,192.41751,0.0,7,0.3775316449767025,129.591,4,b'The Girl From Ipanema (Garota De Ipanema)',2006
1193,51.77045,"b'Essex, England'",0.64255,b'Sunscreem',0.0,241.89342,0.0,0,,172.172,4,b'Secrets',1996
1194,,b'',,b'Louis Prima And Keely Smith',0.0,171.4673,0.0,0,0.21508031850922793,84.496,5,b'Autumn Leaves (1999 Digital Remaster)',0
1195,34.56039,"b'Marvell, AR'",-90.91387,b'Robert Lockwood_ Jr.',0.0,340.87138,0.0,4,,164.387,3,"b""She's Little And She's Low""",1998
1196,54.31407,b'UK',-2.23001,b'Muse',0.0,296.95955,0.0,2,0.7763509764418469,128.134,4,b'Stockholm Syndrome',0
1197,54.6904,"b'West Hartlepool, England'",-1.2323,b'Jeremy Spencer',0.0,235.04934,0.0,4,0.2538347361322313,126.191,4,b'Maria De Santiago',2006
1198,42.31256,"b'Boston, MA'",-71.08868,b'Bob Margolin',0.0,182.83057,0.0,9,0.26586104921065007,74.601,4,b'No Consolation',0
1199,,b'',,b'The Gone Jackals',0.0,248.18893,0.0,7,0.4369046021260381,123.633,4,b'Faith Healer (Digital Single)',0
1200,,"b'New York, NY'",,b'The Velvet Underground',0.0,276.68853,0.0,0,,144.562,4,b'I Heard Her Call My Name',1968
1201,37.44466,"b'Palo Alto, CA'",-122.16079,b'Kingston Trio',0.0,127.16363,0.0,1,0.26695518627553855,80.167,1,b'Scotch and Soda',0
1202,,b'',,"b""D' Militante""",0.0,420.49261,0.0,9,0.2884816426560289,240.314,1,b'T.V. & Movies',0
1203,,b'',,b'Michelle & Vickie',0.0,279.19628,0.0,0,,94.276,4,b'Ying Guang Hu Die',0
1204,,b'',,"b""Pamelo Mounk'a""",0.0,528.40444,0.0,2,,112.752,4,"b""On ne meurt qu'une fois""",0
1205,,b'',,b'Los Fernandos',0.0,187.95057,0.0,4,,103.432,4,b'All My Loving',0
1206,,b'DE',,b'Kool Savas',0.0,64.62649,0.0,6,0.36727341580934564,90.148,4,b'Therapie',0
1207,,b'',,b'Rainie Yang',0.0,220.15955,0.0,2,0.22914410371660274,160.027,4,b'Nu Sheng Wo Zui Da (OT:That Thrill)',0
1208,35.21962,"b'Bellhaven, NC'",-80.01955,b'Little Eva',0.0,145.162,0.0,3,0.9283671134137824,129.781,1,b'The Loco-Motion',1962
1209,,"b'Glasgow, Scotland'",,b'Simple Minds',0.0,308.45342,0.0,1,0.23962909777363708,103.637,1,b'Chelsea Girl (Live)',2004
1210,,b'',,b'The Killers',0.0,166.29506,0.0,2,,82.909,4,b'Show You How',2004
1211,,b'NL',,b'New Order',0.0,421.95546,0.0,0,0.3603705827121406,122.484,4,b'Jetstream - Arthur Baker Remix',2005
1212,,"b'Waltham, MA'",,b'Damone',0.0,217.20771,0.0,6,0.0,154.093,4,b'Child Of The Night',2006
1213,,"b'Greenwood, MS'",,b'Furry Lewis',0.0,234.78812,0.0,10,0.4944895175021134,146.569,4,b'Old Hobo',2003
1214,,"b'Essex, England'",,b'Chris Farlowe',0.0,192.26077,0.0,0,,160.663,4,"b""I Just Need Your Lovin' - Original""",0
1215,32.58507,b'Mississippi',-89.87374,b'Joe Turner',0.0,233.92608,0.0,10,0.0,88.109,4,b'Here Comes Your Iceman (LP Version)',0
1216,,b'',,b'Porcupine Tree',0.0,978.442,0.0,9,0.8120292974672045,134.075,4,b'Moon Loop (Improvisation)',0
1217,,b'',,b'DeGarmo & Key',0.0,171.75465,0.0,2,,82.604,3,b'He Has Risen (Communication Album Version)',0
1218,50.91552,"b'Battle, Sussex, England'",0.48883,b'Frank Chacksfield',0.0,151.19628,0.0,5,,116.716,4,b'Heidi',0
1219,51.50632,"b'London, UK'",-0.12714,b'David Bowie',0.0,313.70404,0.0,0,,137.068,4,b'Space Oddity (1997 Digital Remaster)',0
1220,,"b'Cleveland, OH'",,b'Bone Thugs-N-Harmony',0.0,34.42893,0.0,8,0.24906579485370342,86.056,4,b'Fearless [Interlude] (Explicit Album Version)',0
1221,,b'',,b'Klaus Badelt',0.0,116.1922,0.0,7,0.30416950343527516,56.306,1,b'After The Fire',2007
1222,,b'',,b'Charlotte Gainsbourg',0.0,189.70077,0.0,6,0.8196427109055854,119.683,3,b'Tel Que Tu Es',2006
1223,,"b'Boston, MA'",,b'Aerosmith',0.0,425.03791,0.0,5,,108.662,1,b'Lord Of The Thighs',1974
1224,62.19845,b'Sweden',17.55142,b'Agnes',0.0,371.06893,0.0,6,,122.965,4,b'Non Conformist Acclaimed',0
1225,,b'',,b'The Party Group',0.0,190.04036,0.0,6,,122.91,4,b'El Ventilador',0
1226,,b'',,b'Enter the Haggis',0.0,399.882,0.0,3,0.45912771815628417,85.399,4,b'Skyswimmer',1999
1227,,"b'Belmont, MS'",,b'Mac McAnally',0.0,183.53587,0.0,0,0.4944895175021134,174.268,4,b'If You Hang Around Long Enough',0
1228,39.49974,b'YAHD!',-111.54732,b'T.O.K.',0.0,190.71955,0.0,1,,126.682,3,b'Hotta',2006
1229,-22.97673,"b'Rio de Janeiro, BR'",-43.19508,b'Leo Gandelman',0.0,222.98077,0.0,5,,157.95,4,b'Bari Bossa',2007
1230,34.60515,"b'Lawton, OK'",-98.38983,b'Leon Russell',0.0,169.35138,0.0,0,0.4051157216913865,99.435,4,b'Jambalaya (On The Bayou)',0
1231,38.62666,"b'New York City (Salem, IL - originally)'",-88.94561,b'Bill Laswell',0.0,132.67546,0.0,3,0.0,105.218,4,b'The Gary Selchie - Solas',0
1232,,b'',,b'Francis Lai',0.0,123.24526,0.0,7,0.0,88.967,3,b'La valse du mariage',2003
1233,56.42465,b'L.E.',9.67464,"b""Herbst9_ Z'ev""",0.0,245.02812,0.0,10,0.0,91.695,3,b'Awakening of the Soulless',0
1234,37.80506,"b'Oakland, CA'",-122.27302,b'Del Tha Funkee Homosapien',0.0,257.69751,0.0,2,0.7589737942764473,99.566,4,b'Mistadobalina',1991
1235,13.11199,"b'St Michael, Barbados '",-59.59895,b'Rihanna',0.0,208.16934,0.0,5,,128.077,4,b'Good Girl Gone Bad',2007
1236,34.05349,"b'Kentwood, LA; Los Angeles, CA'",-118.24532,b'Britney Spears feat. Pharrell Williams',0.0,225.48853,0.0,6,0.563246899280654,106.919,4,b'Boys',2001
1237,34.05349,"b'Kentwood, LA; Los Angeles, CA'",-118.24532,b'Britney Spears',0.0,206.81098,0.0,0,,85.331,3,b'Everytime',2003
1238,,b'',,b'Crazy Horse',0.0,133.3024,0.0,9,0.5729201479465231,152.729,4,b'Dance_ Dance_ Dance  (Album Version)',0
1239,,b'',,b'Headhunter',0.0,277.81179,0.0,11,0.26695518627553855,133.005,4,b'Signs Of Insanity',0
1240,,b'',,b'Sam Butera & The Witnesses',0.0,148.06159,0.0,8,,178.716,4,b'Perdido (1999 Digital Remaster)',0
1241,,b'Chicago',,b'Rise Against',0.0,139.17995,0.0,10,,132.045,3,b'State Of The Union',2004
1242,,"b'Hollywood, CA'",,b'Lee Ritenour / Jeff Mironov',0.0,307.04281,0.0,0,0.6525182172975935,157.582,4,b'A Little Bit Of This And A Little Bit Of That',1976
1243,40.71455,b'New York',-74.00712,b'Helmet',0.0,200.75057,0.0,7,0.5909513934912907,202.829,4,b'Your Head',1995
1244,,b'',,b'Dine et D\xc3\xa9on',0.0,113.57995,0.0,8,,110.5,1,b'G\xc3\xa9raldine',0
1245,40.71455,"b'New York, NY'",-74.00712,b'Martin Denny',0.0,175.75138,0.0,6,,85.765,4,b'Burma Train Change',0
1246,,b'',,b'DJ Nasty',0.0,236.56444,0.0,6,,106.659,4,b'Buy You A Drink',0
1247,,"b'San Francisco, CA'",,b'Santana',0.0,246.7522,0.0,2,,79.428,4,b'With A Little Help From My Friends',0
1248,32.22155,"b'Tucson, Arizona'",-110.96975,b'Ray Sandoval',0.0,377.70404,0.0,4,,124.186,3,b'A La Naturaleza',0
1249,,b'',,b'Amalia Avgoustaki',0.0,182.17751,0.0,6,,120.103,3,b'Dimitroula',0
1250,-14.24292,b'Brazil',-54.38783,b'Shaman',0.0,404.06159,0.0,2,0.0,120.25,3,b'For Tomorrow (live)',0
1251,,b'',,b'K-OS',0.0,80.53506,0.0,5,0.6209235925239007,104.783,4,b'Clap Ur Handz',2004
1252,36.03256,"b'Nashville, Franklin, Brentwood'",-86.78916,b'Choir & Great Symphony Orchestra of the All-Union Radio_ N. Shpiller_ S. Krassovsky_ V. Gagarina & N',0.0,541.23057,0.0,9,,109.051,4,b'Requiem Mass_ K. 626_ 1791: Agnus Dei (Larghetto) (Mozart)',0
1253,,b'',,b'Elva Hsiao',0.0,241.52771,0.0,11,0.34580223396532944,121.968,4,b'Gotta Let It Go',0
1254,,"b'Essex, England'",,b'Chris Farlowe',0.0,177.57995,0.0,7,,146.913,1,b'Paint It Black',1966
1255,,b'',,b'Avril',0.0,651.59791,0.0,4,,86.589,4,b'The Matter With You (Part I_ Ii_ Iii)',2000
1256,,"b'Brookyln, NY'",,b'Sticky Fingaz & Omar Epps',0.0,142.86322,0.0,1,,87.897,4,"b""Don't Owe Me Nothin'""",0
1257,33.59233,"b'Lubbock, TX'",-101.85587,b'Delbert McClinton',0.0,114.31138,0.0,4,,221.858,4,b'Lose Your Money',2000
1258,,b'',,b'Gloria De Haven',0.0,110.88934,0.0,0,,100.296,4,"b""Diamonds Are A Girl's Best Friend""",0
1259,7.95501,b'Ghana',-1.03182,b'Rhian Benson',0.0,207.46404,0.0,3,0.5763999812554107,117.973,1,b'Say How I Feel',2004
1260,,b'United States',,b'The Impressions',0.0,168.01914,0.0,6,,103.088,1,b'This Is My Country',1968
1261,35.04644,"b'Chattanooga, TN'",-85.30946,b'Bessie Smith',0.0,192.44363,0.0,7,,79.912,4,b'Cold In Hands Blues',0
1262,42.25147,"b'Lincoln Park, MI'",-83.18186,b'MC5',0.0,307.722,0.0,0,0.6756968072898051,75.706,4,b'Miss X (LP Version)',1971
1263,,b'',,b'Tommy Torres',0.0,222.92853,0.0,11,0.6765489056009939,158.007,4,b'Imparable',0
1264,,b'',,b'Les Malpolis',0.0,246.69995,0.0,7,,172.061,7,b'Les Amours de Nathalie',1998
1265,36.068,"b'Walnut Ridge, AR'",-90.9564,b'Washboard Sam',0.0,166.19057,0.0,9,,158.455,4,"b""Bucket's Got A Hole In It""",0
1266,,"b'DURHAM, North Carolina'",,b'Shirley Caesar',0.0,176.37832,0.0,9,,119.711,4,b'Angels We Have Heard On High (Album Version)',0
1267,34.27611,"b'Itawamba County, MS'",-88.35068,b'Tammy Wynette',0.0,84.16608,0.0,3,,155.05,1,b'Welcome To My World (Live)',0
1268,,b'',,"b""Fun Lovin' Criminals""",0.0,235.36281,0.0,9,0.21508031850922793,91.859,4,b'We Have All The Time In The World (Live)',0
1269,,b'',,b'Los Chunguitos',0.0,164.12689,0.0,10,,158.479,4,b'Por La Calle Abajo',2000
1270,,"b'Charlemagne, Quebec, Canada'",,b'C\xc3\xa9line Dion',0.0,179.01669,0.0,3,0.46899778764525596,80.999,7,b'Un Garcon Pas Comme Les Autres (Ziggy)',0
1271,33.74831,"b'Atlanta, GA'",-84.39111,b'OutKast',0.0,323.10812,0.0,7,,100.026,4,"b""Happy Valentine's Day""",2003
1272,,b'',,b'Andy Griffith',0.0,179.93098,0.0,2,0.0,100.018,4,b'Just A Closer Walk With Thee',0
1273,,b'',,b'Joe Lynn Turner',0.0,274.12853,0.0,3,0.5033812362063191,106.896,4,b'Second Hand Life',0
1274,,b'GERMANY',,b'Warrant',0.0,201.03791,0.0,4,0.8008496908835327,177.152,4,b'Cherry Pie',0
1275,,b'',,b'IYOV',0.0,120.16281,0.0,11,0.0,194.53,4,b'Hipster Haircut',0
1276,41.88415,"b'Chicago, IL'",-87.63241,b'Otis Taylor',0.0,107.83302,0.0,4,0.5923335672708461,217.289,1,b'Round and Round',2001
1277,,b'',,b'Laron aka Swan featuring Alexander East',0.0,544.522,0.0,10,,84.64,5,b'Up All Night - Remix',0
1278,,b'',,b'Alfredo Kraus/Tatiana Troyanos/London Philharmonic Orchestra/Michel Plasson',0.0,55.40526,0.0,6,,109.158,4,b'Werther (1997 Digital Remaster)_ PREMIER ACTE/ACT ONE/ERSTES AKT: Mon \xc3\xa2me a reconnu votre \xc3\xa2me(Werther/Charlotte)',0
1279,37.27188,b'California',-119.27023,b'Righteous Brothers',0.0,190.14485,0.0,0,,72.656,3,b'See That Girl',1965
1280,53.41961,b'Ireland',-8.24055,b'The Clancy Brothers',0.0,113.78893,0.0,0,0.476248227291196,105.852,1,b'Water Is Alright In Tay',1993
1281,,b'',,b'Five Fingers of Funk',0.0,1400.37179,0.0,0,0.0,0.0,0,b'Genuine',1998
1282,40.71455,b'New York',-74.00712,b'Michael Whalen',0.0,317.70077,0.0,10,0.0,110.1,4,b'A New Heart',2004
1283,,"b'Marshville, NC'",,b'Randy Travis',0.0,211.40853,0.0,10,0.21508031850922793,95.655,4,b'Wind In The Wire (Album Version)',1993
1284,,b'',,b'Tonic',0.0,184.68526,0.0,2,0.6387456399004067,156.028,4,b'Where Do I Fit',0
1285,,b'New Brunswick NJ',,b'The Grip Weeds',0.0,314.14812,0.0,10,0.0,130.459,4,b'Changed',0
1286,,b'C\xc3\xa1diz',,b'Andy & Lucas',0.0,234.63138,0.0,9,0.26586104921065007,147.886,4,b'Amores Cobardes',2008
1287,,b'',,b'M\xc3\xb3veis Coloniais de Acaju',0.0,320.05179,0.0,2,0.6199162736998568,173.652,4,b'Perca peso',2005
1288,35.99527,"b'Durham, NC'",-78.89601,b'John D. Loudermilk',0.0,252.682,0.0,5,0.26586104921065007,112.781,4,b'Brown Girl',0
1289,33.90698,"b'Chickasaw County, MS'",-88.95535,b'Glen Campbell And Bobbie Gentry',0.0,183.11791,0.0,7,0.5550164086523928,101.577,4,"b""Mornin' Glory""",1968
1290,,b'',,b'Pablo Montero',0.0,189.57016,0.0,0,0.2362162713857612,98.063,4,b'La Copa Grande',0
1291,,b'',,b'Jay P\xc3\xa9rez',0.0,204.66893,0.0,8,,189.758,4,b'Ojitos Dormilones',0
1292,,"b'Houston, TX'",,b'Kenny Rogers',0.0,188.96934,0.0,0,0.34580223396532944,174.785,4,"b""The Son Of Hickory Holler's Tramp""",1977
1293,,b'LOWELL',,b'Dave Hollister',0.0,209.55383,0.0,11,,166.026,4,b'Bad When U Broke',0
1294,22.81751,"b'Artemisa, Cuba'",-82.7603,b'Arturo Sandoval',0.0,266.60526,0.0,0,0.4719711717935417,61.018,1,b'My Funny Valentine',2003
1295,,b'',,"b""Wednesday 13's Frankenstein Drag Queens From Planet 13""",0.0,131.81342,0.0,7,,93.021,4,b'Hit And Rape (Album Version)',0
1296,51.50632,"b'London, England'",-0.12714,b'Dub Pistols feat. Lindy Layton & Rodney P',0.0,333.21751,0.0,0,,130.016,4,"b""I'm In Love""",0
1297,,b'',,"b""Darwin's Waiting Room""",0.0,197.51138,0.0,6,0.6173656175717818,101.923,4,b'Feel So Stupid (Table 9)',2001
1298,,b'',,b'Andr\xc3\xa9 Minvielle',0.0,295.96689,0.0,7,0.21204540548371908,125.47,4,b'Les Chaudrons',2007
1299,,"b'Oakland, CA'",,b'A.Z.',0.0,203.10159,0.0,11,,88.064,4,"b""We Can't Win (Explicit)""",1995
1300,,"b'Salzburg, Austria'",,b'Herbert Von Karajan',0.0,238.10567,0.0,1,,103.929,3,"b'Die Fledermaus - Operette in drei Akten/Silvester-Einlagen/Dein ist mein ganzes Herz (aus ""Das Land des L\xc3\xa4chelns"")'",0
1301,,b'',,b'Hassan Annouri feat. Cassandra Steen',0.0,270.73261,0.0,7,,150.063,4,b'Wahrheit',0
1302,,b'',,b'Gaiteros de Pillopo',0.0,251.08853,0.0,9,0.28445791888207367,179.665,1,b'El Barbero',0
1303,43.00029,b'Wyoming',-107.55405,b'Paul Taylor / Terry Dexter',0.0,270.21016,0.0,9,0.0,135.87,4,b'Long Distance Relationship',0
1304,,"b'Hollywood, CA'",,b'Lee Ritenour',0.0,444.81261,0.0,5,,128.972,4,b'Captain Fingers',1977
1305,,b'',,b'Andreas Dorau',0.0,395.17995,0.0,10,,124.988,4,b'So ist das nun mal',1997
1306,37.27188,b'California',-119.27023,b'Bukue One',0.0,239.38567,0.0,11,0.0,188.947,5,b'Ready Now',0
1307,34.67747,"b'Osaka, Japan'",135.50323,b'Hiram Bullock',0.0,502.69995,0.0,9,,129.245,3,b'Voodoo Chile',0
1308,46.8132,b'Switzerland',8.22395,b'Serpentine',0.0,285.70077,0.0,4,,122.004,4,b'Rainbow Ride',0
1309,,b'',,b'Crazy Horse',0.0,732.39465,0.0,9,0.0,119.649,5,b'Scratchy (Takes 1-3 / bonus track)',0
1310,,b'',,b'Baroness',0.0,354.79465,0.0,3,0.6508087753109134,98.763,4,b'Grad',2007
1311,27.94653,"b'Tampa, FL'",-82.45927,b'Slim Whitman',0.0,192.73098,0.0,7,,110.595,4,b'As You Take A  Walk Through My Mind',0
1312,30.08374,"b'Cairo, Egypt'",31.25536,b'Thomas Dolby',0.0,309.57669,0.0,1,,130.017,4,b'One Of Our Submarines',1982
1313,32.67828,b'Georgia',-83.22295,b'Justin',0.0,22.33424,0.0,1,,41.985,4,b'WA-KA-BAM!! (INTRO)',0
1314,44.11559,b'Oregon',-120.51484,b'Barbara Lusch',0.0,259.73506,0.0,7,0.0,92.215,1,b'Now_ Baby_ or Never',0
1315,46.71067,b'France',1.71819,b'Rapha\xc3\xabl',0.0,211.01669,0.0,0,0.0,150.096,5,b'Le Petit Train (Mix\xc3\xa9 Par Mark Plati)',0
1316,,b'',,b'Ini Kamoze',0.0,236.56444,0.0,0,0.24037458884602536,165.111,4,b'Goodness & Mercy',0
1317,18.01571,"b'Kingston, Jamaica'",-76.79731,b'Sugar Minott',0.0,192.15628,0.0,1,0.21508031850922793,161.721,4,b'Walking Dub',0
1318,40.71455,b'NY - New York City',-74.00712,b'Martha Wainwright',0.0,209.60608,0.0,9,,117.316,4,"b""Comin' Tonight""",2008
1319,32.77815,"b'Dallas, TX'",-96.7954,b'Stevie Ray Vaughan And Double Trouble',0.0,235.65016,0.0,9,0.6273634475759199,111.834,4,b'Chitlins Con Carne',1996
1320,30.38815,"b'Navasota, TX'",-96.0878,b'Mance Lipscomb',0.0,180.03546,0.0,3,0.0,153.765,4,b'Motherless Children (Remastered Version) (Take 2)',0
1321,,"b'Marshville, NC'",,b'Randy Travis',0.0,187.53261,0.0,5,0.21508031850922793,95.781,4,b'On The Other Hand (Remastered Album Version)',0
1322,,b'',,b'Los Chichos',0.0,221.23057,0.0,2,,133.324,4,b'El Te Daba Mala Vida',1982
1323,,b'',,b'La Portuaria',0.0,169.482,0.0,4,,182.922,3,b'Palabras De Amor(En Vivo)',0
1324,,b'Newton County',,b'Boondox',0.0,260.10077,0.0,2,0.46736563132813813,200.004,4,b'Nothing To Lose',2010
1325,50.82056,"b'Ixelles, Belgium'",4.37967,b'Maurane',0.0,263.67955,0.0,10,0.3231121208952123,89.394,4,b'Juste Une Petite Fille',1995
1326,,b'',,b'Michael Bloomfield',0.0,180.45342,0.0,11,,78.213,4,b'Let the People Dance',0
1327,,b'',,b'Beatnuts featuring dead prez and Cheryl Pepsi Riley',0.0,318.56281,0.0,1,0.4287022625232594,93.957,4,b'Look Around featuring dead prez and Cheryl Pepsi Riley',0
1328,,"b'Boston, MA'",,b'Aerosmith',0.0,335.33342,0.0,2,0.41504977231582957,76.096,1,b'Angel',1987
1329,,b'',,b'Rene Touzet',0.0,288.33914,0.0,10,0.0,112.067,4,b'Mi Son Maracaibo',0
1330,38.62666,"b'New York City (Salem, IL - originally)'",-88.94561,b'Bill Laswell',0.0,258.87302,0.0,7,,99.587,4,"b""Don't Lose Control""",0
1331,33.45081,"b'Indianola, MS'",-90.645,b'Jazz Gillum',0.0,183.09179,0.0,7,,101.713,1,b'Little Woman',0
1332,,b'Massachusetts',,b'Sonny Terry & Brownie McGhee',0.0,167.02649,0.0,2,,117.625,4,b'My Bulldog Blues',0
1333,,"b'St. Louis, MO'",,b'Michael McDonald',0.0,296.202,0.0,11,,109.731,4,b'Love Can Break Your Heart (LP Version)',0
1334,,"b'London, England'",,b'Free',0.0,197.56363,0.0,4,0.21508031850922793,114.168,1,b'Broad Daylight - The BBC Sessions [Top Gear 17/3/69]',0
1335,,b'',,b'Leo Ku',0.0,185.0771,0.0,6,,115.449,4,b'Shi Shang Zui Qiang Man Hua Wang Da Luan Dou',0
1336,,b'',,b'Frankie Randall',0.0,200.75057,0.0,8,0.0,134.857,4,b'Rudolph The Red Nosed Reindeer',0
1337,,b'',,b'The Pineapple Thief',0.0,356.54485,0.0,2,0.0,129.277,4,b'Snowdrops',2006
1338,35.61301,"b'Lepanto, AR'",-90.33078,b'Buddy Jewell',0.0,212.89751,0.0,2,0.7908030796774755,147.928,4,b'Sweet Southern Comfort',2003
1339,,b'',,b'Flor Silvestre',0.0,157.46567,0.0,4,0.0,84.273,1,b'Luna De Octubre',0
1340,,b'',,b'Capleton',0.0,233.63873,0.0,0,,127.876,5,b'Say Yeah',2005
1341,,b'',,b'Demonbreed',0.0,337.24036,0.0,8,0.21508031850922793,94.069,4,b'Hell Will Reign',0
1342,38.8991,b'Washington',-77.029,b'Joe Heaney',0.0,52.76689,0.0,1,0.0,224.471,1,"b""The Ferocious O' Flahertys""",0
1343,,b'',,b'Cerati-Melero',0.0,262.37342,0.0,10,0.43703620411161354,129.047,4,b'Marea De Venus',0
1344,,b'',,b'Remmy Ongala',0.0,489.482,0.0,0,,197.038,4,b'I Want To Go Home',0
1345,,b'',,b'The Last',0.0,159.05914,0.0,2,0.34580223396532944,162.954,1,b'Century City Rag',1979
1346,,b'',,b'Jimmy Riley',0.0,232.25424,0.0,2,,85.746,4,b'Life',0
1347,,b'',,b'House Of Lords',0.0,232.75057,0.0,0,0.5996603576264808,127.974,3,b'Rock Bottom',2006
1348,,b'',,"b""Fun Lovin' Criminals""",0.0,205.66159,0.0,2,0.23294084784339703,94.082,4,b'Love Unlimited (Explicit)',1998
1349,40.74269,"b'Lima, OH'",-84.10729,"b""Helen O'Connell""",0.0,180.6624,0.0,0,0.2681897967803107,135.238,4,b'The Sweetest Sounds',0
1350,34.16788,b'Arizona',-111.9307,b'Chaotica',0.0,235.4673,0.0,6,0.2375267778018206,100.009,4,b'Turbocharger',0
1351,,b'',,"b""The Sun Harbor's Chorus-Documentary Recordings""",0.0,206.91546,0.0,6,,83.15,4,b'America the Beautiful',0
1352,,"b'London, England'",,b'Placebo',0.0,180.13995,0.0,10,0.7161144714902323,121.354,3,b'Hardly Wait',2009
1353,,b'',,b'DCS',0.0,305.3971,0.0,9,,95.889,4,b'Tu Hi Tu Sada',0
1354,54.31407,b'UK',-2.23001,b'Muse',0.0,258.42893,0.0,5,0.9313464882695122,121.071,3,b'Exogenesis: Symphony Part 1 [Overture]',0
1355,,"b'D\xef\xbf\xbdorf, Germany'",,b'Kraftwerk',0.0,399.33342,0.0,8,0.368413732666965,127.984,4,b'Computer Love (2009 Digital Remaster)',0
1356,,b'',,b'Singing Melody',0.0,214.90893,0.0,9,0.0,88.897,4,b'Someone To Hold',0
1357,,b'',,b'FFH',0.0,264.07138,0.0,2,0.26586104921065007,162.002,4,b'Great Big Problem',2005
1358,,b'',,b'Bill & Gloria Gaither',0.0,162.06322,0.0,1,0.0,110.167,4,b'He Will Lead His Children Home',0
1359,52.85551,"b'Miltown Malbay, Ireland'",-9.40102,b'Willie Clancy',0.0,166.922,0.0,7,,106.542,1,b'Air: My Lagan Love',0
1360,,"b'Berkeley, CA'",,b'NOFX',0.0,143.64689,0.0,7,0.6528783924763947,156.079,1,b'My Heart Is Yearning',1994
1361,34.05349,"b'Los Angeles, CA'",-118.24532,b'Chris Clark',0.0,71.99302,0.0,8,0.6113029231835683,97.845,4,b'Tyre',0
1362,,b'Antarctica',,b'GWAR',0.0,189.57016,0.0,1,0.47405483093120077,169.237,4,"b""Let's Blame The Lightman""",1997
1363,,b'',,b'Gran Coquivacoa',0.0,270.70649,0.0,7,,113.569,4,b'Son Sabroso',0
1364,34.05349,"b'Sydney, Australia'",-118.24532,b'Sick Puppies',0.0,212.92363,0.0,2,0.6717563858023974,209.739,4,b'Master Of The Universe',2009
1365,,b'Tennessee',,b'Gary Nichols',0.0,162.19383,0.0,11,,73.979,3,b'Paper Doll',0
1366,,b'',,b'Andreas Dorau',0.0,231.10485,0.0,11,,124.976,4,b'Das Telefon sagt Du',1994
1367,,b'',,b'Gabinete Caligari',0.0,169.69098,0.0,4,,122.22,4,b'Viaje Al Averno',1991
1368,,b'',,b'James Newton Howard',0.0,110.52363,0.0,9,,84.969,1,"b""The Burp Heard 'Round The World""",2010
1369,,b'Washington',,b'Ray Charles',0.0,160.93995,0.0,1,0.439202489315343,88.745,3,"b""Let's Go""",0
1370,,b'',,b'Geggy Tah',0.0,165.40689,0.0,0,0.37598430150044215,147.508,4,b'Gina',1996
1371,,b'',,b'Tom Barabas',0.0,743.36608,0.0,9,0.26586104921065007,134.491,3,b'Sedona Suite (Sunrise/Prayer/Joy/Sunset)',1992
1372,-34.60852,b'Buenos Aires.',-58.37354,b'Los Fabulosos Cadillacs',0.0,171.10159,0.0,0,0.4348380902608562,115.737,5,b'El Mensaje Soy Yo',1989
1373,36.16778,"b'Nashville, TN, Texas'",-86.77836,b'Loretta Lynn',0.0,195.3171,0.0,3,,93.312,1,"b""I Can't Feel You Anymore""",1994
1374,40.73197,"b'Newark, NJ'",-74.17418,b'Joe Rogan',0.0,217.10322,0.0,4,0.2998774882739778,105.006,5,"b'Not Homophobic/The Word Is ""Cock"" (Spoken Word) (Album Version)'",2000
1375,,b'',,b'Mista',0.0,253.41342,0.0,10,0.26586104921065007,90.882,4,"b""I'll Sweat You (LP Version)""",0
1376,,b'',,b'Unearth',0.0,222.27546,0.0,11,0.55616046371387,160.783,4,b'Fuel the Fire',2001
1377,,b'',,b'Bob Marley',0.0,177.71057,0.0,1,0.5971263518283428,180.876,4,b'Memphis',1999
1378,,b'',,b'Brian Free & Assurance',0.0,243.80036,0.0,11,0.26737845919239467,101.913,4,b'Emmaus',0
1379,,"b'Toronto, Ontario, Canada'",,b'Dream Warriors',0.0,262.19057,0.0,3,0.21204540548371908,144.067,4,b'Sound Clash',1996
1380,,b'',,b'The In Crowd / Jah Stitch',0.0,476.9171,0.0,7,,132.337,3,b'Baby My Love',0
1381,39.74001,"b'Denver, CO'",-104.99226,b'The Fray',0.0,231.07873,0.0,5,0.7984098249591537,124.534,3,b'Vienna',2002
1382,26.12367,"b'FORT LAUDERDALE, Flevoland'",-80.14356,b'Groucho Marx',0.0,586.70975,0.0,1,,75.22,5,b'Selling Jolson A Baseball Team',0
1383,,b'',,b'Alceu Valen\xc3\xa7a',0.0,205.87057,0.0,2,0.47911608926094157,144.162,3,b'Sete Desejos',1992
1384,38.68193,"b'Dry Ridge, KY'",-84.59431,b'Skeeter Davis',0.0,168.48934,0.0,4,0.0,89.219,3,b'He Says The Same Things To Me',0
1385,,"b'New York, NY'",,b'Tito Puente',0.0,178.46812,0.0,11,,179.587,1,b'Mambo Suavecito',1993
1386,,b'',,b'Memphis La Blusera',0.0,243.46077,0.0,6,,108.009,4,b'Hoy Es Hoy',0
1387,,b'',,b'Crazy Horse',0.0,191.65995,0.0,2,0.0,106.854,3,b'E se tu lontana sei',2006
